Country,Iso_code,Date,Total_vaccinations,People_vaccinated,People_fully_vaccinated,Daily_vaccinations_raw,Daily_vaccinations,Total_vaccinations_per_hundred,People_vaccinated_per_hundred,People_fully_vaccinated_per_hundred,Daily_vaccinations_per_million,Vaccines,Source_name,Source_website,,,,,,,,,,,,
Indonesia,IDN,2021-02-02,648259,596260,51999,73321,57511,0.24,0.22,0.02,210,Sinovac,Ministry of Health,https://www.kemkes.go.id/,,,,,,,,,,,,
Indonesia,IDN,2021-02-03,717647,646026,71621,69388,58521,0.26,0.24,0.03,214,Sinovac,Ministry of Health,https://www.kemkes.go.id/,,,,,,,,,,,,
Indonesia,IDN,2021-02-04,796819,700266,96553,79172,60433,0.29,0.26,0.04,221,Sinovac,Ministry of Health,https://www.kemkes.go.id/,,,,,,,,,,,,
Indonesia,IDN,2021-02-05,865609,744884,120725,68790,64187,0.32,0.27,0.04,235,Sinovac,Ministry of Health,https://www.kemkes.go.id/,,,,,,,,,,,,
Indonesia,IDN,2021-02-06,914303,777096,137207,48694,58764,0.33,0.28,0.05,215,Sinovac,Ministry of Health,https://www.kemkes.go.id/,,,,,,,,,,,,
Indonesia,IDN,2021-02-07,923449,784318,139131,9146,58253,0.34,0.29,0.05,213,Sinovac,Ministry of Health,https://www.kemkes.go.id/,,,,,,,,,,,,
Indonesia,IDN,2021-02-08,985855,814585,171270,62406,58702,0.36,0.3,0.06,215,Sinovac,Ministry of Health,https://www.kemkes.go.id/,,,,,,,,,,,,
Indonesia,IDN,2021-02-09,1066860,845407,221453,81005,59800,0.39,0.31,0.08,219,Sinovac,Ministry of Health,https://www.kemkes.go.id/,,,,,,,,,,,,
Ireland,IRL,2020-12-31,1800,,,,,0.04,,,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/,,,,,,,,,,,,
Ireland,IRL,2021-01-01,,,,,550,,,,111,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/,,,,,,,,,,,,
Ireland,IRL,2021-01-02,,,,,550,,,,111,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/,,,,,,,,,,,,
Ireland,IRL,2021-01-03,,,,,550,,,,111,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/,,,,,,,,,,,,
Ireland,IRL,2021-01-04,4000,,,,550,0.08,,,111,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/,,,,,,,,,,,,
Ireland,IRL,2021-01-05,,,,,1194,,,,242,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/,,,,,,,,,,,,
Ireland,IRL,2021-01-06,,,,,1624,,,,329,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/,,,,,,,,,,,,
Ireland,IRL,2021-01-07,15314,,,,1931,0.31,,,391,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/,,,,,,,,,,,,
Ireland,IRL,2021-01-08,,,,,3028,,,,613,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/,,,,,,,,,,,,
Ireland,IRL,2021-01-09,,,,,4124,,,,835,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/,,,,,,,,,,,,
Ireland,IRL,2021-01-10,40000,,,,5221,0.81,,,1057,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/,,,,,,,,,,,,
Ireland,IRL,2021-01-11,,,,,6919,,,,1401,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/,,,,,,,,,,,,
Ireland,IRL,2021-01-12,,,,,8157,,,,1652,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/,,,,,,,,,,,,
Ireland,IRL,2021-01-13,77303,,,,9394,1.57,,,1902,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/,,,,,,,,,,,,
Ireland,IRL,2021-01-14,,,,,9452,,,,1914,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/,,,,,,,,,,,,
Ireland,IRL,2021-01-15,,,,,8873,,,,1797,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/,,,,,,,,,,,,
Ireland,IRL,2021-01-16,,,,,8293,,,,1679,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/,,,,,,,,,,,,
Ireland,IRL,2021-01-17,94000,,,,7714,1.9,,,1562,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/,,,,,,,,,,,,
Ireland,IRL,2021-01-18,,,,,7267,,,,1472,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/,,,,,,,,,,,,
Ireland,IRL,2021-01-19,,,,,6819,,,,1381,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/,,,,,,,,,,,,
Ireland,IRL,2021-01-20,121900,,,,6371,2.47,,,1290,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/,,,,,,,,,,,,
Ireland,IRL,2021-01-21,,,,,6528,,,,1322,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/,,,,,,,,,,,,
Ireland,IRL,2021-01-22,,,,,6686,,,,1354,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/,,,,,,,,,,,,
Ireland,IRL,2021-01-23,,,,,6843,,,,1386,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/,,,,,,,,,,,,
Ireland,IRL,2021-01-24,143000,,,,7000,2.9,,,1418,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/,,,,,,,,,,,,
Ireland,IRL,2021-01-25,,,,,6552,,,,1327,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/,,,,,,,,,,,,
Ireland,IRL,2021-01-26,,,,,6105,,,,1236,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/,,,,,,,,,,,,
Ireland,IRL,2021-01-27,161500,147700,13800,,5657,3.27,2.99,0.28,1146,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/,,,,,,,,,,,,
Ireland,IRL,2021-01-28,,,,,6271,,,,1270,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/,,,,,,,,,,,,
Ireland,IRL,2021-01-29,,,,,6886,,,,1395,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/,,,,,,,,,,,,
Ireland,IRL,2021-01-30,,,,,7500,,,,1519,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/,,,,,,,,,,,,
Ireland,IRL,2021-01-31,199800,150500,49300,,8114,4.05,3.05,1,1643,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/,,,,,,,,,,,,
Ireland,IRL,2021-02-01,,,,,8118,,,,1644,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/,,,,,,,,,,,,
Ireland,IRL,2021-02-02,,,,,8122,,,,1645,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/,,,,,,,,,,,,
Ireland,IRL,2021-02-03,,,,,8126,,,,1646,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/,,,,,,,,,,,,
Ireland,IRL,2021-02-04,,,,,7643,,,,1548,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/,,,,,,,,,,,,
Ireland,IRL,2021-02-05,230766,151212,79554,,7159,4.67,3.06,1.61,1450,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/,,,,,,,,,,,,
Ireland,IRL,2021-02-06,,,,,6486,,,,1314,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/,,,,,,,,,,,,
Ireland,IRL,2021-02-07,240487,153654,86833,,5812,4.87,3.11,1.76,1177,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Heath Service Executive,https://covid19ireland-geohive.hub.arcgis.com/,,,,,,,,,,,,
Isle of Man,IMN,2021-01-21,3558,,,,,4.18,,,,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/,,,,,,,,,,,,
Isle of Man,IMN,2021-01-22,3648,,,90,90,4.29,,,1058,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/,,,,,,,,,,,,
Isle of Man,IMN,2021-01-23,,,,,138,,,,1623,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/,,,,,,,,,,,,
Isle of Man,IMN,2021-01-24,,,,,155,,,,1823,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/,,,,,,,,,,,,
Isle of Man,IMN,2021-01-25,4209,3897,312,,163,4.95,4.58,0.37,1917,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/,,,,,,,,,,,,
Isle of Man,IMN,2021-01-26,4886,4247,639,677,266,5.75,4.99,0.75,3128,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/,,,,,,,,,,,,
Isle of Man,IMN,2021-01-27,5587,4550,1037,701,338,6.57,5.35,1.22,3975,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/,,,,,,,,,,,,
Isle of Man,IMN,2021-01-28,6281,5243,1038,694,389,7.39,6.17,1.22,4575,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/,,,,,,,,,,,,
Isle of Man,IMN,2021-01-29,6859,5829,1030,578,459,8.07,6.86,1.21,5398,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/,,,,,,,,,,,,
Isle of Man,IMN,2021-01-30,,,,,484,,,,5692,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/,,,,,,,,,,,,
Isle of Man,IMN,2021-01-31,,,,,508,,,,5974,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/,,,,,,,,,,,,
Isle of Man,IMN,2021-02-01,,,,,533,,,,6268,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/,,,,,,,,,,,,
Isle of Man,IMN,2021-02-02,8302,6883,1419,,488,9.76,8.09,1.67,5739,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/,,,,,,,,,,,,
Isle of Man,IMN,2021-02-03,9563,7387,2176,1261,568,11.25,8.69,2.56,6680,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/,,,,,,,,,,,,
Isle of Man,IMN,2021-02-04,10213,8030,2183,650,562,12.01,9.44,2.57,6609,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/,,,,,,,,,,,,
Isle of Man,IMN,2021-02-05,10224,8041,2183,11,481,12.02,9.46,2.57,5657,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/,,,,,,,,,,,,
Isle of Man,IMN,2021-02-06,10852,8669,2183,628,519,12.76,10.19,2.57,6104,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/,,,,,,,,,,,,
Isle of Man,IMN,2021-02-07,11247,9063,2184,395,524,13.23,10.66,2.57,6162,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/,,,,,,,,,,,,
Isle of Man,IMN,2021-02-08,11654,9466,2188,407,530,13.71,11.13,2.57,6233,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/,,,,,,,,,,,,
Isle of Man,IMN,2021-02-09,12026,9469,2557,372,532,14.14,11.14,3.01,6256,"Oxford/AstraZeneca, Pfizer/BioNTech",Isle of Man Government,https://covid19.gov.im/general-information/covid-19-vaccination-statistics/,,,,,,,,,,,,
Israel,ISR,2020-12-19,57,57,,,,0,0,,,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Israel,ISR,2020-12-20,7382,7382,,7325,7325,0.09,0.09,,846,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Israel,ISR,2020-12-21,32174,32174,,24792,16058,0.37,0.37,,1855,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Israel,ISR,2020-12-22,76597,76597,,44423,25513,0.88,0.88,,2948,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Israel,ISR,2020-12-23,138852,138852,,62255,34699,1.6,1.6,,4009,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Israel,ISR,2020-12-24,211730,211730,,72878,42335,2.45,2.45,,4891,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Israel,ISR,2020-12-25,249866,249866,,38136,41635,2.89,2.89,,4810,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Israel,ISR,2020-12-26,282095,282095,,32229,40291,3.26,3.26,,4655,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Israel,ISR,2020-12-27,385517,385517,,103422,54019,4.45,4.45,,6241,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Israel,ISR,2020-12-28,518710,518710,,133193,69505,5.99,5.99,,8030,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Israel,ISR,2020-12-29,672904,672904,,154194,85187,7.77,7.77,,9842,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Israel,ISR,2020-12-30,823583,823583,,150679,97819,9.52,9.52,,11301,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Israel,ISR,2020-12-31,980499,980499,,156916,109824,11.33,11.33,,12688,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Israel,ISR,2021-01-01,1051124,1051124,,70625,114465,12.14,12.14,,13224,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Israel,ISR,2021-01-02,1122113,1122113,,70989,120003,12.96,12.96,,13864,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Israel,ISR,2021-01-03,1270049,1270049,,147936,126362,14.67,14.67,,14599,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Israel,ISR,2021-01-04,1419101,1419099,2,149052,128627,16.4,16.4,0,14861,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Israel,ISR,2021-01-05,1542174,1542172,2,123073,124181,17.82,17.82,0,14347,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Israel,ISR,2021-01-06,1643525,1643523,2,101351,117135,18.99,18.99,0,13533,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Israel,ISR,2021-01-07,1757345,1757339,6,113820,110978,20.3,20.3,0,12822,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Israel,ISR,2021-01-08,1822713,1822702,11,65368,110227,21.06,21.06,0,12735,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Israel,ISR,2021-01-09,1866685,1866648,37,43972,106367,21.57,21.57,0,12289,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Israel,ISR,2021-01-10,1909576,1903571,6005,42891,91361,22.06,21.99,0.07,10555,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Israel,ISR,2021-01-11,1948972,1923871,25101,39396,75696,22.52,22.23,0.29,8745,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Israel,ISR,2021-01-12,2007859,1947350,60509,58887,66526,23.2,22.5,0.7,7686,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Israel,ISR,2021-01-13,2114953,1998289,116664,107094,67347,24.43,23.09,1.35,7781,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Israel,ISR,2021-01-14,2238287,2053447,184840,123334,68706,25.86,23.72,2.14,7938,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Israel,ISR,2021-01-15,2303897,2083561,220336,65610,68741,26.62,24.07,2.55,7942,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Israel,ISR,2021-01-16,2358628,2112610,246018,54731,70278,27.25,24.41,2.84,8119,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Israel,ISR,2021-01-17,2509667,2180331,329336,151039,85727,28.99,25.19,3.8,9904,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Israel,ISR,2021-01-18,2697122,2249655,447467,187455,106879,31.16,25.99,5.17,12348,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Israel,ISR,2021-01-19,2904952,2322444,582508,207830,128156,33.56,26.83,6.73,14806,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Israel,ISR,2021-01-20,3122982,2399900,723082,218030,144004,36.08,27.73,8.35,16637,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Israel,ISR,2021-01-21,3354705,2471052,883653,231723,159488,38.76,28.55,10.21,18426,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Israel,ISR,2021-01-22,3462764,2509733,953031,108059,165552,40.01,29,11.01,19127,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Israel,ISR,2021-01-23,3555648,2550272,1005376,92884,171003,41.08,29.46,11.62,19756,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Israel,ISR,2021-01-24,3763725,2620919,1142806,208077,179151,43.48,30.28,13.2,20698,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Israel,ISR,2021-01-25,3981650,2703348,1278302,217925,183504,46,31.23,14.77,21201,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Israel,ISR,2021-01-26,4183746,2782868,1400878,202096,182685,48.34,32.15,16.18,21106,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Israel,ISR,2021-01-27,4384725,2862568,1522157,200979,180249,50.66,33.07,17.59,20825,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Israel,ISR,2021-01-28,4593480,2944136,1649344,208755,176968,53.07,34.01,19.06,20446,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Israel,ISR,2021-01-29,4694207,2981708,1712499,100727,175920,54.23,34.45,19.79,20325,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Israel,ISR,2021-01-30,4770902,3016587,1754315,76695,173608,55.12,34.85,20.27,20057,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Israel,ISR,2021-01-31,4902921,3090694,1812227,132019,162742,56.64,35.71,20.94,18802,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Israel,ISR,2021-02-01,5019818,3173595,1846223,116897,148310,58,36.67,21.33,17135,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Israel,ISR,2021-02-02,5120027,3243757,1876270,100209,133754,59.15,37.48,21.68,15453,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Israel,ISR,2021-02-03,5227738,3303055,1924683,107711,120430,60.4,38.16,22.24,13914,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Israel,ISR,2021-02-04,5355757,3375160,1980597,128019,108897,61.88,38.99,22.88,12581,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Israel,ISR,2021-02-05,5417875,3409336,2008539,62118,103381,62.59,39.39,23.21,11944,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Israel,ISR,2021-02-06,5460135,3430408,2029727,42260,98462,63.08,39.63,23.45,11376,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Israel,ISR,2021-02-07,5578839,3483786,2095053,118704,96560,64.45,40.25,24.2,11156,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Israel,ISR,2021-02-08,5701348,3542496,2158852,122509,97361,65.87,40.93,24.94,11248,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Israel,ISR,2021-02-09,5831820,3607920,2223900,130472,101685,67.38,41.68,25.69,11748,"Moderna, Pfizer/BioNTech",Government of Israel,https://datadashboard.health.gov.il/COVID-19/general,,,,,,,,,,,,
Italy,ITA,2020-12-27,7012,7012,,,,0.01,0.01,,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv,,,,,,,,,,,,
Italy,ITA,2020-12-28,7984,7984,,972,972,0.01,0.01,,16,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv,,,,,,,,,,,,
Italy,ITA,2020-12-29,8911,8911,,927,950,0.01,0.01,,16,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv,,,,,,,,,,,,
Italy,ITA,2020-12-30,13577,13577,,4666,2188,0.02,0.02,,36,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv,,,,,,,,,,,,
Italy,ITA,2020-12-31,38802,38802,,25225,7948,0.06,0.06,,131,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv,,,,,,,,,,,,
Italy,ITA,2021-01-01,49839,49839,,11037,8565,0.08,0.08,,142,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv,,,,,,,,,,,,
Italy,ITA,2021-01-02,88324,88324,,38485,13552,0.15,0.15,,224,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Extraordinary commissioner for the Covid-19 emergency,https://github.com/italia/covid19-opendata-vaccini/blob/master/dati/somministrazioni-vaccini-summary-latest.csv,,,,,,,,,,,,
